User_ID,Frequencia,Valor_Total,Ticket_Medio,Categoria_Favorita,Recencia,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Cluster
1001571,95,991481,10436.64,5,33507,M,26-35,20,B,1,1,2
1001572,28,242609,8664.61,5,3086,F,26-35,3,C,3,1,3
1001573,16,112724,7045.25,5,33504,M,0-17,0,C,4+,0,2
1001574,27,215108,7966.96,3,33503,M,26-35,6,C,1,1,2
1001575,30,392784,13092.8,1,3085,F,51-55,7,C,4+,1,4
1001576,29,227337,7839.21,5,3084,F,46-50,9,B,3,1,3
1001577,81,834277,10299.72,5,33490,M,55+,0,C,1,1,2
1001578,18,257823,14323.5,1,3083,M,18-25,4,B,1,1,4
1001579,444,3977702,8958.79,5,33456,M,26-35,0,A,0,0,1
1001580,17,105564,6209.65,5,33455,F,18-25,4,C,3,0,2
1001581,25,171549,6861.96,5,33453,F,18-25,4,B,4+,1,2
1001582,13,120148,9242.15,1,3082,M,18-25,0,C,1,0,4
1001583,27,214147,7931.37,8,3081,M,36-45,6,B,0,0,3
1001584,275,2483182,9029.75,5,33438,M,26-35,19,B,4+,0,1
1001585,63,620127,9843.29,5,33432,M,55+,20,C,1,1,2
1001586,233,2759566,11843.63,5,3080,M,46-50,7,B,2,1,1
1001587,316,2308915,7306.69,5,3079,F,26-35,3,B,3,0,1
1001588,31,230225,7426.61,5,3078,M,26-35,11,B,1,0,3
1001589,51,562920,11037.65,1,3077,M,26-35,0,B,1,0,4
1001590,21,204520,9739.05,8,111072,M,36-45,1,C,0,0,2
1001591,165,1829079,11085.33,5,33372,M,51-55,7,C,1,1,2
1001592,193,1692762,8770.79,5,3076,M,36-45,7,B,4+,1,4
1001593,112,779007,6955.42,8,3075,M,26-35,16,C,1,1,3
1001594,85,728816,8574.31,5,33350,F,36-45,20,B,1,0,2
1001595,80,732740,9159.25,8,3074,M,36-45,1,C,3,0,4
1001596,12,97850,8154.17,5,3073,F,18-25,5,B,2,0,3
1001597,130,1253614,9643.18,8,33332,M,26-35,12,B,1,1,2
1001598,103,1062978,10320.17,1,33324,M,36-45,13,C,0,0,2
1001599,304,2459411,8090.17,5,3072,M,26-35,0,A,1,0,1
1001600,228,2066219,9062.36,1,33297,M,36-45,7,B,1,1,1
1001601,103,1339350,13003.4,1,3071,M,26-35,12,C,2,0,4
1001602,65,701979,10799.68,5,3070,F,26-35,7,C,2,1,4
1001603,41,370543,9037.63,5,33283,F,26-35,0,C,4+,1,2
1001604,20,209087,10454.35,8,3069,M,26-35,11,B,1,1,4
1001605,558,4129632,7400.77,5,3068,F,18-25,0,B,1,0,1
1001606,100,1179309,11793.09,1,3067,F,36-45,3,A,4+,0,4
1001607,147,1099699,7480.95,8,33230,M,46-50,1,A,2,1,2
1001608,80,358487,4481.09,8,3066,M,26-35,11,B,1,1,3
1001609,201,1535141,7637.52,5,3065,F,36-45,9,B,3,0,4
1001610,17,160004,9412.0,1,3064,M,26-35,11,B,1,1,4
1001611,315,3140413,9969.57,1,33197,M,26-35,0,B,1,0,1
1001612,12,96199,8016.58,1,149678,M,26-35,17,C,1,0,2
1001613,435,4055569,9323.15,1,3063,M,18-25,20,A,1,0,1
1001614,36,400512,11125.33,1,3062,M,36-45,0,B,1,1,4
1001615,14,94687,6763.36,8,3061,F,46-50,7,B,1,1,3
1001616,141,1322617,9380.26,1,3060,M,26-35,0,C,0,1,4
1001617,126,1149998,9126.97,1,3059,M,26-35,12,C,3,0,4
1001618,48,416902,8685.46,5,3058,M,51-55,0,C,4+,1,3
1001619,20,172868,8643.4,8,33145,M,51-55,3,C,1,1,2
1001620,23,324747,14119.43,6,110761,M,26-35,20,B,1,0,2
1001621,11,74968,6815.27,8,3057,M,26-35,4,C,1,0,3
1001622,15,132438,8829.2,8,72089,M,18-25,4,B,0,0,2
1001623,47,533360,11348.09,1,3056,M,51-55,15,C,2,0,4
1001624,198,2045369,10330.15,1,3055,M,26-35,0,B,1,1,1
1001625,28,188697,6739.18,5,72074,M,46-50,0,C,0,1,2
1001626,159,1181985,7433.87,8,3054,M,18-25,4,B,0,1,4
1001627,28,226859,8102.11,1,3053,M,18-25,17,A,3,1,3
1001628,250,2466492,9865.97,8,3052,M,18-25,20,B,1,0,1
1001629,28,356431,12729.68,1,3051,M,18-25,4,B,1,1,4
1001630,68,458284,6739.47,1,3050,M,46-50,17,C,1,0,3
1001631,149,1063108,7134.95,5,3049,F,51-55,0,C,4+,0,4
1001632,439,3090234,7039.26,8,3048,M,26-35,16,B,1,0,1
1001633,21,145780,6941.9,8,33047,F,46-50,7,B,2,1,2
1001634,56,424638,7582.82,5,3047,F,55+,0,C,4+,0,3
1001635,426,4414682,10363.1,1,33015,M,26-35,0,B,1,0,1
1001636,90,572234,6358.16,8,3046,F,26-35,19,C,0,0,3
1001637,51,568912,11155.14,1,3045,M,55+,0,B,2,1,4
1001638,25,281744,11269.76,8,3044,F,18-25,17,B,3,0,4
1001639,305,2920367,9574.97,1,3043,M,26-35,17,B,1,0,1
1001640,85,720599,8477.64,1,3042,M,36-45,17,C,1,0,4
1001641,119,970651,8156.73,1,3041,M,26-35,0,C,4+,0,3
1001642,50,442219,8844.38,8,32958,M,51-55,13,C,1,0,2
1001643,131,1632916,12465.01,1,3040,M,46-50,2,C,4+,0,4
1001644,28,248400,8871.43,1,32947,M,18-25,12,A,2,0,2
1001645,304,2668615,8778.34,5,3039,F,18-25,9,B,1,1,1
1001646,34,255419,7512.32,8,3038,M,26-35,20,B,1,1,3
1001647,493,4155584,8429.18,5,3037,M,18-25,18,B,0,0,1
1001648,92,731324,7949.17,5,3036,M,51-55,14,B,3,1,3
1001649,34,343037,10089.32,8,3035,M,18-25,19,C,2,1,4
1001650,120,1122962,9358.02,5,3034,M,26-35,19,C,1,0,4
1001651,19,158743,8354.89,1,3033,M,26-35,12,C,1,0,3
1001652,16,120388,7524.25,8,3032,M,26-35,16,C,1,0,3
1001653,11,91949,8359.0,5,3031,M,18-25,0,A,4+,0,3
1001654,26,333714,12835.15,8,3030,F,46-50,0,A,0,1,4
1001655,94,959982,10212.57,5,32854,M,18-25,4,C,2,1,2
1001656,16,178256,11141.0,1,3029,M,26-35,17,B,3,0,4
1001657,26,161446,6209.46,3,3028,F,46-50,0,B,1,1,3
1001658,213,1855479,8711.17,5,3027,F,36-45,6,B,2,0,4
1001659,30,216891,7229.7,5,32833,F,18-25,9,C,4+,1,2
1001660,28,271667,9702.39,8,3026,F,26-35,2,C,2,1,4
1001661,20,187007,9350.35,8,3025,M,36-45,7,B,0,1,4
1001662,11,116024,10547.64,1,3024,M,26-35,12,B,1,1,4
1001663,25,268874,10754.96,8,71775,M,18-25,4,C,2,1,2
1001665,38,495241,13032.66,1,3023,M,46-50,17,B,2,0,4
1001666,223,2020441,9060.27,8,3022,M,26-35,14,B,3,0,1
1001667,281,3194090,11366.87,1,32797,M,51-55,16,B,4+,0,1
1001668,19,209588,11030.95,8,3021,M,36-45,2,C,2,1,4
1001669,18,115745,6430.28,5,3020,F,26-35,17,B,1,1,3
1001670,29,277498,9568.9,5,3019,F,55+,13,C,1,1,4
1001671,362,3173907,8767.7,5,3018,M,36-45,0,B,2,0,1
1001672,27,308387,11421.74,1,3017,M,26-35,17,C,1,0,4
1001673,44,556373,12644.84,1,3016,M,0-17,10,C,1,0,4
1001674,16,94838,5927.38,5,3015,M,36-45,2,C,3,0,3
1001675,318,3135460,9859.94,1,32735,F,26-35,6,B,1,1,1
1001676,471,4172021,8857.79,5,3014,M,18-25,4,B,4+,0,1
1001677,21,169124,8053.52,5,3013,M,18-25,14,C,2,0,3
1001678,72,692790,9622.08,5,3012,F,18-25,17,C,1,0,4
1001679,49,518384,10579.27,5,3011,M,26-35,12,B,4+,1,4
1001680,1026,8699596,8479.14,5,3010,M,26-35,20,A,3,1,1
1001681,71,746472,10513.69,1,3009,M,18-25,4,A,1,0,4
1001682,16,187958,11747.38,8,3008,M,26-35,2,A,3,1,4
1001683,98,772009,7877.64,5,3007,F,26-35,7,C,3,0,3
1001684,40,380593,9514.83,5,3006,M,18-25,3,B,2,0,4
1001685,236,1912799,8105.08,5,3005,M,36-45,12,B,1,0,1
1001686,19,166121,8743.21,5,32583,M,36-45,12,B,1,0,2
1001687,219,1590553,7262.8,5,3004,M,26-35,3,A,1,0,1
1001688,81,788563,9735.35,1,32543,F,18-25,4,C,4+,0,2
1001691,32,338675,10583.59,5,32542,F,26-35,17,C,2,1,2
1001692,118,1304690,11056.69,8,3003,M,36-45,20,A,4+,1,4
1001693,174,1640029,9425.45,8,3002,M,26-35,12,C,1,1,4
1001694,221,2245230,10159.41,1,3001,M,26-35,12,B,3,1,1
1001695,102,1197602,11741.2,1,32503,M,26-35,1,C,1,1,2
1001696,179,1995241,11146.6,1,32496,M,36-45,7,C,1,0,2
1001697,204,1958553,9600.75,5,3000,F,18-25,4,B,3,0,1
1001699,194,1900743,9797.64,5,2999,F,26-35,19,A,0,0,1
1001700,27,221795,8214.63,5,2998,M,26-35,20,B,4+,0,3
1001701,320,2669963,8343.63,8,2997,F,26-35,4,B,1,0,1
1001702,43,482889,11229.98,5,32444,M,18-25,10,C,2,0,2
1001703,17,206189,12128.76,1,2996,M,18-25,15,C,2,0,4
1001704,19,207440,10917.89,5,2995,M,26-35,4,C,4+,0,4
1001705,40,295672,7391.8,5,2994,F,18-25,4,C,2,0,3
1001706,125,1089610,8716.88,5,2993,M,26-35,20,B,1,1,4
1001707,49,504591,10297.78,8,2992,M,51-55,1,C,0,1,4
1001708,15,165428,11028.53,1,2991,M,26-35,0,C,4+,0,4
1001709,120,840789,7006.58,5,2990,M,26-35,0,C,1,1,3
1001710,46,423260,9201.3,5,2989,M,18-25,0,A,3,0,4
1001711,14,96740,6910.0,5,2988,F,18-25,4,C,3,0,3
1001712,274,2605944,9510.74,5,32403,M,26-35,0,B,4+,0,1
1001713,16,128723,8045.19,8,2987,M,26-35,0,C,3,0,3
1001714,152,1392974,9164.3,5,2986,M,26-35,17,C,0,1,4
1001715,25,250431,10017.24,5,2985,M,26-35,16,C,2,1,4
1001716,109,876400,8040.37,8,32390,M,26-35,0,B,0,0,2
1001717,237,2328214,9823.69,8,2984,F,51-55,6,B,1,0,1
1001718,21,269859,12850.43,6,71306,M,18-25,4,C,2,1,2
1001719,20,127775,6388.75,5,2983,M,18-25,16,C,2,1,3
1001720,34,361394,10629.24,1,2982,M,18-25,4,C,1,1,4
1001721,61,262249,4299.16,5,32369,M,18-25,19,C,3,0,2
1001722,114,1108844,9726.7,11,32360,M,36-45,0,C,4+,0,2
1001723,84,1040483,12386.7,1,2981,M,36-45,17,C,0,1,4
1001724,105,1096395,10441.86,8,32344,M,18-25,4,C,3,0,2
1001725,19,206317,10858.79,1,32343,M,18-25,19,C,4+,1,2
1001726,219,1903879,8693.51,1,2980,M,26-35,2,B,1,1,4
1001727,288,3291804,11429.88,5,32302,M,36-45,16,B,2,1,1
1001728,21,248935,11854.05,3,32301,M,18-25,4,C,2,0,2
1001729,27,194559,7205.89,5,32300,M,26-35,7,B,0,1,2
1001730,10,67010,6701.0,5,2979,F,18-25,4,C,1,0,3
1001731,37,268260,7250.27,5,2978,F,18-25,0,C,2,0,3
1001732,22,266622,12119.18,1,2977,M,18-25,4,C,1,1,4
1001733,457,4110004,8993.44,5,32263,M,18-25,14,B,0,1,1
1001734,43,431685,10039.19,8,2976,M,46-50,17,B,2,1,4
1001735,51,335569,6579.78,5,2975,M,18-25,20,B,1,1,3
1001736,110,877617,7978.34,5,2974,M,55+,8,C,2,1,3
1001737,446,3995259,8957.98,1,32213,M,36-45,20,B,3,0,1
1001738,35,311350,8895.71,8,32211,M,36-45,16,C,0,0,2
1001739,46,425215,9243.8,5,2973,M,55+,16,C,1,1,4
1001740,36,340879,9468.86,8,32205,M,55+,1,C,2,0,2
1001741,389,4358776,11205.08,1,32166,M,36-45,7,A,4+,1,1
1001742,24,243535,10147.29,1,109752,M,26-35,15,C,4+,1,2
1001743,42,430669,10254.02,5,32161,M,36-45,17,C,0,0,2
1001744,80,717631,8970.39,5,2972,M,36-45,12,C,2,0,4
1001745,43,456687,10620.63,8,32152,M,46-50,0,A,4+,1,2
1001746,187,2445649,13078.34,1,2971,M,26-35,4,C,1,1,1
1001747,63,367979,5840.94,5,2970,M,26-35,0,C,2,1,3
1001748,338,3212202,9503.56,1,2969,M,51-55,1,A,1,1,1
1001749,316,2219131,7022.57,8,32089,M,26-35,2,B,1,1,1
1001750,41,323257,7884.32,5,32088,M,51-55,5,B,0,0,2
1001751,16,168211,10513.19,1,2968,M,36-45,20,C,0,0,4
1001752,238,2608735,10961.07,1,2967,M,26-35,3,B,1,0,1
1001753,164,2087524,12728.8,1,2966,M,36-45,6,B,3,0,4
1001754,22,152183,6917.41,5,32052,M,18-25,19,C,3,0,2
1001755,228,1766475,7747.7,5,2965,F,18-25,4,B,4+,0,4
1001756,34,271298,7979.35,5,2964,F,26-35,1,B,2,1,3
1001757,231,2578278,11161.38,1,2963,M,26-35,4,B,4+,0,1
1001758,237,2119798,8944.3,8,2962,F,26-35,0,B,1,0,1
1001759,144,1311357,9106.65,5,2961,M,26-35,16,C,0,1,4
1001760,41,286299,6982.9,5,2960,F,26-35,3,C,1,1,3
1001761,62,386518,6234.16,1,2959,M,36-45,0,C,2,0,3
1001762,39,520286,13340.67,1,2958,M,26-35,14,B,2,1,4
1001763,20,180152,9007.6,5,2957,M,36-45,7,C,2,0,4
1001764,357,4073429,11410.17,1,2956,M,18-25,0,B,1,0,1
1001765,58,614359,10592.4,8,31943,M,18-25,4,C,1,0,2
1001766,14,108997,7785.5,5,2955,F,46-50,0,C,0,1,3
1001767,171,1605158,9386.89,5,2954,M,26-35,20,C,1,0,4
1001768,73,575182,7879.21,8,31930,M,46-50,16,C,1,1,2
1001769,45,297780,6617.33,5,2953,M,26-35,17,C,0,1,3
1001770,57,427799,7505.25,5,31923,M,36-45,16,C,1,0,2
1001771,20,295885,14794.25,1,31922,M,26-35,17,C,2,1,4
1001772,19,159752,8408.0,1,2952,M,55+,2,C,1,0,3
1001773,34,288619,8488.79,8,2951,M,18-25,4,B,1,0,3
1001774,24,219825,9159.38,1,31918,M,26-35,17,C,4+,0,2
1001775,83,914038,11012.51,1,2950,M,26-35,4,C,3,1,4
1001776,227,1902709,8381.98,5,31897,M,26-35,0,B,4+,1,1
1001777,32,341521,10672.53,8,2949,M,26-35,20,C,0,0,4
1001778,312,2820361,9039.62,5,31873,M,18-25,4,B,1,0,1
1001779,91,816058,8967.67,1,31868,M,18-25,1,C,4+,0,2
1001780,342,2562637,7493.09,5,2948,M,36-45,1,B,0,0,1
1001781,58,474147,8174.95,11,31832,F,36-45,0,C,2,0,2
1001782,20,162326,8116.3,5,2947,M,46-50,0,C,1,1,3
1001784,26,224098,8619.15,1,2946,M,18-25,20,B,1,0,3
1001785,27,263792,9770.07,1,31826,M,18-25,4,B,2,0,2
1001786,31,287481,9273.58,5,31824,M,46-50,1,C,4+,1,2
1001787,14,108323,7737.36,5,70805,M,18-25,8,A,4+,0,2
1001788,24,186851,7785.46,5,2945,M,46-50,2,A,3,1,3
1001789,32,372278,11633.69,5,2944,M,0-17,10,C,2,0,4
1001790,197,2095204,10635.55,5,2943,M,26-35,0,C,1,0,1
1001791,84,802046,9548.17,5,2942,M,18-25,4,C,1,1,4
1001792,20,162126,8106.3,5,2941,F,26-35,2,C,3,0,3
1001793,160,1526334,9539.59,1,2940,M,26-35,4,B,1,0,4
1001794,240,1646237,6859.32,8,2939,M,26-35,11,B,1,0,1
1001795,17,195747,11514.53,5,31777,M,18-25,17,C,1,0,2
1001796,91,782257,8596.23,5,31768,M,51-55,11,C,2,1,2
1001797,96,1001295,10430.16,8,31764,M,36-45,7,C,2,0,2
1001798,33,305116,9245.94,5,31763,M,46-50,11,C,2,1,2
1001799,53,421226,7947.66,8,31760,M,36-45,11,B,4+,1,2
1001801,14,134750,9625.0,1,2938,F,26-35,6,C,0,0,4
1001802,119,1174673,9871.2,8,31751,M,18-25,4,A,3,0,2
1001803,149,1548481,10392.49,1,2937,M,26-35,2,B,1,0,4
1001804,63,657323,10433.7,1,31732,M,26-35,7,C,4+,1,2
1001805,93,1029810,11073.23,1,31726,M,18-25,4,C,0,0,2
1001806,118,1296918,10990.83,1,2936,M,18-25,4,B,1,0,4
1001807,107,1151822,10764.69,1,31709,M,18-25,17,C,3,0,2
1001808,19,168670,8877.37,8,2935,F,18-25,4,C,4+,1,4
1001809,25,188816,7552.64,8,2934,F,26-35,14,C,0,1,3
1001810,27,196333,7271.59,8,2933,M,51-55,13,A,1,1,3
1001812,382,3669862,9606.97,5,2932,F,26-35,12,A,4+,1,1
1001813,10,70037,7003.7,5,2931,F,36-45,6,C,3,0,3
1001815,20,174572,8728.6,1,31671,M,0-17,1,C,1,0,2
1001816,32,351148,10973.38,11,2930,F,36-45,9,C,4+,0,4
1001817,74,685032,9257.19,1,2929,M,36-45,1,A,3,0,4
1001818,29,304090,10485.86,1,31660,M,0-17,8,C,4+,0,2
1001819,56,647592,11564.14,1,2928,F,36-45,12,C,1,1,4
1001820,182,1762105,9681.9,1,2927,M,26-35,20,B,1,1,1
1001821,14,164727,11766.21,8,31641,M,26-35,20,C,2,0,2
1001822,43,413610,9618.84,5,2926,F,26-35,0,C,1,1,4
1001823,13,85201,6553.92,5,2925,F,36-45,1,C,1,0,3
1001824,98,832046,8490.27,5,2924,F,18-25,4,C,2,0,4
1001825,84,655808,7807.24,8,2923,M,26-35,7,C,4+,1,3
1001826,30,279874,9329.13,1,31618,M,46-50,11,C,1,1,2
1001827,24,241870,10077.92,8,2922,F,26-35,1,C,3,0,4
1001828,76,612508,8059.32,5,2921,M,18-25,4,B,1,0,3
1001829,20,167137,8356.85,8,2920,M,26-35,16,C,2,1,3
1001830,18,264009,14667.17,1,2919,M,18-25,4,C,2,0,4
1001831,55,516197,9385.4,5,2918,M,18-25,4,B,4+,0,4
1001832,25,197644,7905.76,8,2917,F,18-25,4,C,3,0,3
1001833,50,444100,8882.0,8,2916,M,18-25,17,B,2,0,4
1001834,35,342256,9778.74,3,2915,M,36-45,5,C,4+,0,4
1001835,436,4421244,10140.47,5,2914,M,26-35,19,B,3,0,1
1001836,227,2143440,9442.47,5,2913,M,26-35,0,A,4+,0,1
1001837,433,3941757,9103.36,5,31509,M,26-35,2,B,1,0,1
1001838,15,145601,9706.73,1,2912,M,36-45,7,A,3,0,4
1001839,48,612013,12750.27,1,2911,M,18-25,4,C,1,0,4
1001840,16,237371,14835.69,10,2910,M,26-35,12,B,1,0,4
1001841,123,805809,6551.29,5,31495,M,18-25,0,C,2,0,2
1001842,267,2782838,10422.61,5,2909,M,18-25,4,B,1,0,1
1001843,71,673260,9482.54,5,2908,M,26-35,12,A,2,0,4
1001844,14,99790,7127.86,5,2907,F,18-25,4,A,4+,1,3
1001845,115,802485,6978.13,8,2906,M,26-35,2,B,3,1,3
1001846,29,343187,11834.03,1,70449,M,46-50,12,B,2,0,2
1001847,20,217022,10851.1,8,2905,M,18-25,4,C,2,0,4
1001848,15,109256,7283.73,5,31456,M,36-45,5,A,4+,1,2
1001849,15,202272,13484.8,1,2904,M,36-45,7,C,1,1,4
1001850,45,511763,11372.51,3,2903,M,18-25,5,C,0,1,4
1001851,289,2179541,7541.66,1,31431,M,26-35,19,B,4+,1,1
1001852,27,288781,10695.59,1,2902,M,26-35,12,B,1,0,4
1001853,79,623014,7886.25,5,2901,M,51-55,0,B,1,1,3
1001854,133,1007424,7574.62,1,2900,M,26-35,0,C,2,0,3
1001855,48,537171,11191.06,1,2899,M,18-25,4,C,4+,0,4
1001856,71,1057538,14894.9,1,2898,M,55+,7,C,3,1,4
1001857,20,243379,12168.95,1,2897,M,0-17,10,C,3,0,4
1001858,61,685990,11245.74,3,31399,F,18-25,4,B,0,0,2
1001859,25,233235,9329.4,8,2896,F,26-35,4,C,1,1,4
1001860,171,1681405,9832.78,1,2895,M,55+,16,C,1,0,4
1001861,254,2246459,8844.33,5,31368,M,51-55,16,A,1,1,1
1001862,21,207193,9866.33,5,2894,M,51-55,14,C,1,1,4
1001863,55,620513,11282.05,5,31361,M,18-25,4,B,4+,0,2
1001864,15,112387,7492.47,5,2893,M,36-45,7,B,2,0,3
1001865,191,1431064,7492.48,5,2892,F,18-25,1,B,2,0,4
1001866,90,860896,9565.51,5,31334,M,26-35,7,A,4+,1,2
1001867,33,258715,7839.85,5,31331,M,51-55,7,A,2,0,2
1001868,36,280891,7802.53,1,2891,M,51-55,11,C,0,1,3
1001869,29,236760,8164.14,8,2890,M,46-50,14,C,4+,1,3
1001870,85,979348,11521.74,1,2889,M,55+,13,C,1,0,4
1001871,78,815460,10454.62,1,2888,F,46-50,1,C,1,1,4
1001872,18,180078,10004.33,5,70296,M,51-55,20,C,2,0,2
1001873,95,948404,9983.2,1,31304,M,36-45,7,B,2,0,2
1001874,40,444101,11102.52,6,31301,M,46-50,7,B,3,1,2
1001875,179,1594560,8908.16,5,2887,M,36-45,12,A,2,0,4
1001876,17,134580,7916.47,5,2886,M,26-35,12,C,1,0,3
1001877,80,657619,8220.24,8,2885,F,46-50,20,B,2,1,3
1001878,52,556971,10710.98,1,2884,M,0-17,10,C,2,0,4
1001879,149,1701293,11418.07,1,2883,M,26-35,4,C,1,1,4
1001880,529,4697136,8879.27,1,31230,M,36-45,0,B,3,1,1
1001881,28,245109,8753.89,5,2882,M,36-45,2,A,4+,1,3
1001882,131,1332584,10172.4,5,2881,M,36-45,16,C,4+,0,4
1001883,237,1745728,7365.94,5,2880,F,51-55,0,B,1,1,1
1001884,409,3944076,9643.22,8,31181,M,46-50,20,B,1,1,1
1001885,39,405027,10385.31,5,31180,M,51-55,17,B,2,1,2
1001886,11,105396,9581.45,5,2879,M,26-35,12,C,3,0,4
1001887,64,564091,8813.92,1,2878,M,55+,15,C,3,1,4
1001888,17,172599,10152.88,1,2877,M,36-45,12,C,1,1,4
1001889,355,2954684,8323.05,5,31147,M,18-25,14,B,2,0,1
1001891,154,1647667,10699.14,1,31136,M,46-50,1,C,3,1,2
1001892,11,116648,10604.36,5,2876,M,26-35,20,C,2,0,4
1001893,26,207796,7992.15,8,2875,F,36-45,0,B,3,0,3
1001894,97,898361,9261.45,8,2874,F,36-45,7,B,0,1,4
1001895,47,597657,12716.11,1,31119,M,36-45,14,C,2,0,4
1001896,118,1219262,10332.73,8,31112,M,55+,13,C,4+,1,2
1001897,362,3003146,8295.98,8,2873,F,51-55,2,A,1,1,1
1001898,16,134466,8404.12,8,2872,M,26-35,12,C,1,0,3
1001899,417,3797112,9105.78,5,31052,F,46-50,6,A,1,1,1
1001900,24,197287,8220.29,8,31049,M,55+,12,A,3,1,2
1001901,97,1120140,11547.84,1,31043,M,51-55,7,C,3,1,2
1001902,145,1681677,11597.77,1,2871,M,26-35,19,C,1,0,4
1001903,120,1325044,11042.03,1,2870,M,36-45,0,B,1,0,4
1001904,197,1791915,9096.02,1,2869,M,18-25,1,B,4+,0,1
1001905,34,310256,9125.18,8,2868,F,36-45,20,A,1,0,4
1001906,12,107747,8978.92,1,2867,F,26-35,5,C,1,1,4
1001907,9,92888,10320.89,8,31009,M,36-45,17,C,1,0,2
1001908,101,800846,7929.17,8,30998,M,55+,13,C,3,1,2
1001909,34,290249,8536.74,5,2866,M,18-25,4,C,2,1,3
1001910,29,240471,8292.1,5,2865,M,0-17,10,C,0,0,3
1001911,17,144692,8511.29,8,2864,F,18-25,4,C,0,0,3
1001912,549,3319877,6047.13,8,30955,M,26-35,4,A,1,1,1
1001914,13,101069,7774.54,5,108581,F,36-45,14,B,2,0,2
1001915,17,131238,7719.88,11,2863,M,51-55,13,C,1,0,3
1001916,220,2090542,9502.46,8,30936,M,46-50,7,B,0,0,1
1001917,65,842700,12964.62,1,30931,M,18-25,10,B,1,0,2
1001918,10,68941,6894.1,5,2862,F,46-50,6,C,2,1,3
1001919,26,176445,6786.35,11,2861,M,0-17,0,C,1,0,3
1001920,340,2950808,8678.85,1,2860,F,36-45,7,B,1,0,1
1001921,44,509886,11588.32,1,30904,M,55+,12,C,2,0,2
1001922,245,2248247,9176.52,5,2859,F,26-35,7,B,4+,0,1
1001923,35,289979,8285.11,11,30887,M,36-45,7,C,2,0,2
1001925,160,1633785,10211.16,1,2858,M,51-55,7,B,1,0,4
1001926,370,3653257,9873.67,8,30846,F,0-17,0,B,1,0,1
1001927,9,76523,8502.56,5,30845,M,36-45,7,C,1,1,2
1001928,119,1325017,11134.6,1,2857,M,0-17,10,B,1,0,4
1001929,15,112864,7524.27,5,30837,F,0-17,10,A,0,0,2
1001930,172,1237927,7197.25,5,2856,M,26-35,15,A,4+,0,4
1001931,59,431634,7315.83,11,2855,M,26-35,2,A,1,1,3
1001932,49,480478,9805.67,8,2854,M,26-35,7,A,4+,0,4
1001933,20,173571,8678.55,5,30817,M,18-25,19,B,0,0,2
1001934,31,235899,7609.65,1,2853,M,26-35,17,B,4+,0,3
1001935,35,266981,7628.03,5,2852,M,0-17,10,B,1,0,3
1001936,19,157986,8315.05,8,30803,M,36-45,0,C,1,0,2
1001937,164,1252974,7640.09,5,2851,M,26-35,11,C,4+,0,4
1001938,95,1012962,10662.76,1,2850,F,26-35,2,C,1,1,4
1001939,126,1309864,10395.75,1,2849,F,36-45,2,C,3,0,4
1001940,35,396491,11328.31,1,2848,M,26-35,12,C,2,0,4
1001941,898,6817493,7591.86,5,30701,M,36-45,17,A,1,0,1
1001942,32,200427,6263.34,8,2847,M,36-45,5,B,1,1,3
1001943,371,3384425,9122.44,5,2846,M,18-25,4,B,0,0,1
1001944,41,407314,9934.49,5,2845,F,18-25,4,C,1,0,4
1001945,40,347915,8697.88,1,2844,M,26-35,20,C,3,1,3
1001946,49,484415,9886.02,5,2843,M,26-35,14,A,1,1,4
1001947,70,762558,10893.69,1,2842,M,26-35,7,B,4+,1,4
1001948,104,1115459,10725.57,1,30647,M,0-17,10,B,3,0,2
1001949,59,692944,11744.81,5,2841,M,18-25,17,C,0,0,4
1001950,78,830304,10644.92,1,2840,M,26-35,12,C,1,0,4
1001951,74,450698,6090.51,5,2839,F,18-25,4,C,1,0,3
1001952,131,932607,7119.14,5,2838,M,36-45,1,B,1,1,3
1001953,21,163967,7807.95,5,2837,F,26-35,2,C,2,0,3
1001954,86,835924,9720.05,8,2836,M,26-35,16,C,1,0,4
1001955,23,168176,7312.0,5,30608,M,0-17,19,C,4+,0,2
1001956,44,401007,9113.8,3,2835,M,36-45,0,C,1,1,4
1001957,28,248964,8891.57,5,2834,F,18-25,4,C,0,0,4
1001958,477,3937012,8253.69,5,2833,F,26-35,1,B,3,0,1
1001959,34,360718,10609.35,8,2832,F,51-55,13,C,1,0,4
1001960,119,1090406,9163.08,5,2831,M,46-50,7,B,3,1,4
1001961,55,632384,11497.89,1,2830,F,51-55,3,C,2,1,4
1001962,287,1757095,6122.28,8,30538,F,18-25,1,B,0,1,1
1001963,44,404966,9203.77,8,2829,F,51-55,9,C,4+,1,4
1001964,16,151521,9470.06,8,2828,F,26-35,6,C,1,0,4
1001965,36,275408,7650.22,5,2827,M,55+,17,C,1,0,3
1001966,30,374223,12474.1,1,2826,M,26-35,20,C,2,0,4
1001967,16,110140,6883.75,8,30525,M,51-55,7,B,4+,1,2
1001968,267,2097591,7856.15,1,2825,M,26-35,11,B,2,0,1
1001969,303,2876315,9492.79,1,2824,F,26-35,3,B,4+,0,1
1001970,34,322470,9484.41,5,30479,M,51-55,13,C,1,0,2
1001971,17,158253,9309.0,8,2823,F,26-35,14,C,3,0,4
1001972,46,531630,11557.17,8,2822,M,46-50,17,C,0,1,4
1001973,21,201529,9596.62,5,30471,M,26-35,1,A,0,0,2
